User ID,Name,Age,Gender,Area of Residence,Specific Address,Destination Address,Aadhaar Number,Time of Departure,Preferred Mode of Travel,Frequency of Commute in a Week,Occupation,Fellow Commuter Age Preference,Fellow Commuter Gender Preference,Car Owner,Vehicle Details,Average Commute Distance (km),Comfort with Carpooling,Peak Demand,Emergency Contact Number,Incentive Preference,Cost Sharing Preference,index,max_ppl,final rating,Index,Max People in Carpool
U7554,Kavya Mehrotra,33,Female,Nariman Point,"47 A Street, Andheri","15 D Avenue, Navi Mumbai",872539415087,11:50,Indrive,5,Other,24-34,Same,False,None,15.8,Very Comfortable,Peak,+91 98665 1288,Yes,Equal,7554.0,3,5,7554.0,3
U7555,Anushka Chatterjee,36,Male,Nariman Point,"76 B Avenue, Bandra","85 A Lane, Bandra",681420559731,19:38,Ola,1,Entrepreneur,15-25,Same,True,None,15.8,Very Comfortable,Peak,+91 26316 2937,Yes,Equal,7555.0,3,4,7555.0,3
U7556,Aadhya Shukla,28,Male,Dadar,"26 B Lane, Colaba","96 A Road, Worli",486200660269,16:23,Personal Car,4,Doctor,15-25,Same,True,None,15.8,Very Uncomfortable,Off-Peak,+91 56239 8463,Yes,Equal,7556.0,3,3,7556.0,2
U7557,Prarthana Banerjee,23,Male,Andheri,"68 B Lane, Parel","15 D Avenue, Navi Mumbai",111354036109,17:45,Indrive,5,Chef,22-32,Same,False,None,15.8,Somewhat Comfortable,Peak,+91 98257 8709,Yes,Proportional,7557.0,3,3,7557.0,3
U7558,Suryansh Dhawan,41,Male,Powai,"36 C Road, Juhu","91 C Lane, Juhu",124453904141,21:30,Ola,7,Artist,32-42,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 45608 3375,No,Equal,7558.0,3,4,7558.0,2
U7559,Pari Rao,57,Other,Powai,"10 A Street, Dadar","67 D Avenue, Dadar",581634593724,13:13,Indrive,2,Manager,39-49,Same,True,None,15.8,Very Uncomfortable,Off-Peak,+91 25375 5017,Yes,Equal,7559.0,3,4,7559.0,2
U7560,Raghav Saxena,28,Female,Andheri,"81 C Avenue, Colaba","44 B Avenue, Dadar",707894706917,21:51,Indrive,6,Teacher,36-46,No Preference,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 20882 4984,Yes,Proportional,7560.0,3,4,7560.0,4
U7561,Pranav Goel,55,Male,Goregaon,"33 D Avenue, Colaba","15 D Avenue, Navi Mumbai",872296926047,17:46,Indrive,4,Other,15-25,Same,True,None,15.8,Very Comfortable,Peak,+91 82611 5873,No,Proportional,7561.0,3,4,7561.0,4
U7562,Abhinav Rajagopal,51,Female,Goregaon,"16 C Street, Colaba","15 D Avenue, Navi Mumbai",949212772541,8:53,Indrive,1,Artist,33-43,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 46462 5842,Yes,Equal,7562.0,3,4,7562.0,4
U7563,Aarav Shah,34,Male,Dadar,"5 B Lane, Worli","15 A Avenue, Goregaon",464124104601,19:23,Ola,1,Teacher,15-25,No Preference,False,None,15.8,Very Comfortable,Off-Peak,+91 66655 6766,Yes,Equal,7563.0,3,5,7563.0,3
U7564,Aarush Verma,57,Female,Andheri,"32 A Lane, Parel","35 A Lane, Juhu",416284485813,16:12,Uber,6,Other,22-32,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 11222 3218,Yes,Equal,7564.0,3,5,7564.0,4
U7565,Khushi Patel,30,Male,Colaba,"36 B Lane, Goregaon","89 C Street, Colaba",794948839695,11:54,Personal Car,1,Doctor,21-31,No Preference,False,None,15.8,Very Comfortable,Peak,+91 86171 8530,Yes,Equal,7565.0,3,5,7565.0,2
U7566,Isha Bajaj,54,Female,Colaba,"58 C Road, Worli","34 D Street, Colaba",398919872619,9:44,Personal Car,2,Doctor,37-47,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 24823 9543,No,Equal,7566.0,3,5,7566.0,2
U7567,Advait Sethi,50,Male,Dadar,"50 A Road, Andheri","15 D Avenue, Navi Mumbai",647851801064,12:40,Uber,6,Artist,34-44,Same,False,None,15.8,Neutral,Off-Peak,+91 55347 4534,No,Equal,7567.0,3,3,7567.0,4
U7568,Krishna Kumar,23,Female,Dadar,"23 D Road, Goregaon","16 C Street, Goregaon",177904655443,18:26,Uber,2,Other,23-33,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 26656 8818,No,Equal,7568.0,3,3,7568.0,4
U7569,Ranbir Goel,36,Male,Andheri,"14 D Street, Dadar","15 D Avenue, Navi Mumbai",829850582385,9:50,Personal Car,6,Artist,40-50,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 81091 2884,Yes,Proportional,7569.0,3,3,7569.0,4
U7570,Aahana Kaul,51,Male,Worli,"29 D Lane, Bandra","15 D Avenue, Navi Mumbai",530230168525,18:16,Uber,1,Artist,26-36,Same,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 97907 3703,Yes,Equal,7570.0,3,5,7570.0,4
U7571,Rahul Sethi,50,Female,Andheri,"20 C Road, Dadar","55 C Avenue, Worli",582502784164,13:26,Personal Car,3,Lawyer,34-44,Same,False,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 56860 2765,Yes,Equal,7571.0,3,3,7571.0,2
U7572,Rahul Pandey,23,Male,Colaba,"78 D Avenue, Juhu","9 A Lane, Juhu",329745843182,21:31,Uber,7,Other,31-41,No Preference,True,None,15.8,Very Comfortable,Peak,+91 32724 2183,No,Equal,7572.0,3,4,7572.0,3
U7573,Amara Narayan,41,Female,Juhu,"4 A Street, Dadar","15 D Avenue, Navi Mumbai",787614859888,15:51,Personal Car,7,Lawyer,44-54,No Preference,False,None,15.8,Very Comfortable,Peak,+91 78727 2396,No,Equal,7573.0,3,3,7573.0,3
U7574,Rohan Tripathi,49,Male,Goregaon,"78 B Road, Andheri","24 B Lane, Parel",951064590788,18:31,Ola,6,Teacher,37-47,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 50482 9437,No,Equal,7574.0,3,2,7574.0,3
U7575,Aamna Soni,40,Male,Worli,"86 A Road, Nariman Point","15 D Avenue, Navi Mumbai",236746607086,8:35,Ola,1,Chef,24-34,Same,True,None,15.8,Neutral,Peak,+91 20205 2145,Yes,Equal,7575.0,3,3,7575.0,3
U7576,Aniket Rana,51,Female,Dadar,"90 D Road, Andheri","15 D Avenue, Navi Mumbai",290347506696,11:49,Indrive,3,Chef,43-53,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 44565 5278,No,Equal,7576.0,3,4,7576.0,4
U7577,Abhimanyu Ahuja,54,Male,Andheri,"25 A Lane, Colaba","10 C Lane, Juhu",211233940404,17:40,Ola,1,Artist,20-30,No Preference,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 91931 2158,Yes,Not Interested,7577.0,3,3,7577.0,4
U7578,Aarna Doshi,45,Female,Goregaon,"60 A Road, Parel","15 D Avenue, Navi Mumbai",863428672465,19:49,Ola,7,Entrepreneur,32-42,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 40621 1280,Yes,Equal,7578.0,3,3,7578.0,4
U7579,Siddharth Chandra,55,Male,Worli,"55 B Street, Bandra","11 A Lane, Nariman Point",551016312256,16:43,Ola,5,Teacher,17-27,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 65424 4059,No,Equal,7579.0,3,3,7579.0,4
U7580,Siddharth Singh,30,Female,Goregaon,"40 D Street, Dadar","93 D Avenue, Nariman Point",340597430135,17:19,Uber,6,Doctor,37-47,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 34260 5466,No,Equal,7580.0,3,3,7580.0,2
U7581,Aayush Singh,39,Male,Nariman Point,"65 C Avenue, Worli","95 C Road, Dadar",219153047399,19:23,Indrive,6,Doctor,32-42,No Preference,False,None,15.8,Neutral,Peak,+91 16584 4617,Yes,Equal,7581.0,3,3,7581.0,3
U7582,Krisha Gupta,27,Male,Dadar,"44 D Avenue, Colaba","15 D Avenue, Navi Mumbai",876219051227,14:46,Ola,2,Engineer,23-33,Same,False,None,15.8,Very Uncomfortable,Peak,+91 61089 9622,Yes,Equal,7582.0,3,5,7582.0,2
U7583,Myra Doshi,20,Male,Colaba,"62 A Lane, Juhu","95 A Avenue, Worli",563492843008,15:38,Personal Car,2,Other,18-28,Same,False,None,15.8,Neutral,Off-Peak,+91 19377 4655,Yes,Equal,7583.0,3,5,7583.0,3
U7584,Anaya Dhawan,52,Female,Parel,"26 D Avenue, Powai","15 D Avenue, Navi Mumbai",598850265341,20:49,Uber,7,Lawyer,32-42,Same,True,None,15.8,Very Uncomfortable,Peak,+91 21428 2824,No,Equal,7584.0,3,5,7584.0,2
U7585,Ranbir Krishnamurthy,54,Male,Andheri,"49 D Street, Juhu","84 B Street, Colaba",917752141755,19:20,Uber,2,Entrepreneur,31-41,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 31508 8967,Yes,Equal,7585.0,3,4,7585.0,2
U7586,Ridhi Rana,36,Female,Goregaon,"68 A Road, Powai","11 C Avenue, Parel",347610978901,6:21,Personal Car,1,Doctor,25-35,Same,True,None,15.8,Somewhat Comfortable,Off-Peak,+91 45733 2099,Yes,Equal,7586.0,3,4,7586.0,4
U7587,Sahil Bajaj,40,Female,Juhu,"73 B Lane, Worli","15 D Avenue, Navi Mumbai",912122128953,15:45,Ola,5,Designer,36-46,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 94098 3677,Yes,Equal,7587.0,3,5,7587.0,3
U7588,Kabir Khurana,31,Female,Worli,"20 C Avenue, Dadar","63 A Road, Colaba",813300230986,11:39,Ola,7,Artist,24-34,Same,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 90266 8500,Yes,Equal,7588.0,3,3,7588.0,2
U7589,Tejas Joseph,33,Female,Parel,"85 A Street, Powai","62 A Road, Nariman Point",236525460266,15:58,Ola,4,Manager,24-34,Same,False,None,15.8,Very Uncomfortable,Peak,+91 89785 5088,Yes,Proportional,7589.0,3,3,7589.0,2
U7590,Vihaan Shukla,45,Female,Parel,"93 B Street, Bandra","15 D Avenue, Navi Mumbai",486901938768,12:52,Personal Car,7,Teacher,25-35,No Preference,False,None,15.8,Very Comfortable,Peak,+91 51664 4445,Yes,Equal,7590.0,3,4,7590.0,4
U7591,Varun Mahajan,34,Female,Parel,"2 D Street, Powai","15 D Avenue, Navi Mumbai",391515561227,21:53,Uber,6,Entrepreneur,24-34,Same,True,None,15.8,Neutral,Peak,+91 40660 2896,Yes,Not Interested,7591.0,3,3,7591.0,2
U7592,Lakshay Raju,59,Other,Goregaon,"66 D Street, Powai","87 B Avenue, Juhu",448276376380,9:44,Uber,5,Doctor,25-35,Same,False,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 73248 7126,Yes,Equal,7592.0,3,5,7592.0,3
U7593,Armaan Naidu,21,Male,Goregaon,"52 B Lane, Juhu","94 C Lane, Goregaon",840404430252,10:49,Uber,5,Manager,24-34,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 90451 4060,No,Equal,7593.0,3,3,7593.0,3
U7594,Varun Kapoor,25,Female,Goregaon,"43 D Road, Andheri","15 D Avenue, Navi Mumbai",701318215530,12:46,Indrive,3,Other,22-32,Same,True,None,15.8,Very Comfortable,Off-Peak,+91 69967 1602,Yes,Equal,7594.0,3,5,7594.0,2
U7595,Tejas Dsouza,33,Female,Colaba,"31 D Road, Juhu","83 B Road, Powai",899698091704,19:38,Ola,7,Designer,23-33,No Preference,True,None,15.8,Very Comfortable,Peak,+91 26060 2636,No,Equal,7595.0,3,4,7595.0,3
U7596,Aditya Gandhi,46,Female,Bandra,"71 A Road, Goregaon","6 C Avenue, Powai",426243291033,10:46,Personal Car,2,Manager,43-53,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 86772 9337,Yes,Equal,7596.0,3,4,7596.0,4
U7597,Aryan Tripathi,19,Male,Juhu,"20 D Street, Juhu","83 B Street, Bandra",798749428936,18:33,Ola,5,Manager,31-41,No Preference,True,None,15.8,Very Comfortable,Off-Peak,+91 22259 7010,Yes,Equal,7597.0,3,5,7597.0,4
U7598,Anika Iyer,58,Male,Juhu,"90 B Avenue, Worli","15 D Avenue, Navi Mumbai",462545515784,6:35,Uber,1,Designer,28-38,Same,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 71031 1465,Yes,Proportional,7598.0,3,3,7598.0,4
U7599,Harshit Bedi,34,Male,Nariman Point,"11 D Street, Dadar","15 D Avenue, Navi Mumbai",840024442899,8:37,Ola,2,Artist,18-28,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 48678 4804,Yes,Proportional,7599.0,3,3,7599.0,4
U7600,Suryansh Krishnamurthy,45,Male,Colaba,"29 C Avenue, Colaba","15 D Avenue, Navi Mumbai",525895456050,11:57,Indrive,1,Designer,34-44,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 84356 3526,Yes,Equal,7600.0,3,4,7600.0,2
U7601,Moksh Mittal,24,Female,Nariman Point,"52 C Avenue, Goregaon","15 D Avenue, Navi Mumbai",504062149143,21:11,Indrive,1,Designer,32-42,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 97727 7038,Yes,Equal,7601.0,3,5,7601.0,3
U7602,Tejas Nair,57,Male,Juhu,"59 D Road, Andheri","15 D Avenue, Navi Mumbai",559760694050,16:40,Indrive,3,Lawyer,40-50,No Preference,False,None,15.8,Very Comfortable,Off-Peak,+91 49512 8218,Yes,Equal,7602.0,3,3,7602.0,2
U7603,Anaisha Khanna,34,Female,Powai,"6 B Road, Colaba","11 A Street, Parel",771032643766,9:25,Indrive,3,Designer,22-32,No Preference,True,None,15.8,Neutral,Peak,+91 34854 1293,Yes,Equal,7603.0,3,3,7603.0,3
U7604,Ayush Sethi,29,Female,Powai,"19 A Road, Nariman Point","91 D Road, Goregaon",216520343010,11:42,Uber,5,Manager,20-30,Same,False,None,15.8,Somewhat Comfortable,Peak,+91 98314 9185,Yes,Equal,7604.0,3,4,7604.0,3
U7605,Mohammad Bhagat,59,Male,Nariman Point,"6 A Street, Nariman Point","96 A Street, Nariman Point",829160943701,9:13,Personal Car,3,Artist,43-53,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 83967 9222,No,Equal,7605.0,3,3,7605.0,4
U7606,Aahana Reddy,20,Male,Worli,"27 A Avenue, Nariman Point","15 D Avenue, Navi Mumbai",740212880543,12:57,Ola,6,Manager,15-25,No Preference,True,None,15.8,Somewhat Comfortable,Off-Peak,+91 26494 7475,Yes,Equal,7606.0,3,5,7606.0,4
U7607,Aryan Gandhi,58,Male,Goregaon,"58 D Lane, Juhu","15 D Avenue, Navi Mumbai",269882209122,10:17,Uber,7,Other,28-38,Same,False,None,15.8,Very Comfortable,Peak,+91 63413 3879,Yes,Equal,7607.0,3,5,7607.0,4
U7608,Ananya Nambiar,53,Male,Nariman Point,"52 B Lane, Colaba","15 D Avenue, Navi Mumbai",134002999300,15:30,Indrive,5,Doctor,33-43,Same,False,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 33582 2754,Yes,Equal,7608.0,3,5,7608.0,4
U7609,Aanya Marwah,46,Male,Powai,"29 B Avenue, Andheri","89 C Road, Goregaon",668199209939,12:52,Indrive,7,Entrepreneur,40-50,No Preference,False,None,15.8,Very Uncomfortable,Off-Peak,+91 87684 6104,No,Proportional,7609.0,3,4,7609.0,3
U7610,Sana Bajaj,35,Male,Andheri,"92 B Avenue, Juhu","7 A Street, Colaba",947421256598,12:11,Uber,6,Doctor,32-42,No Preference,True,None,15.8,Very Comfortable,Peak,+91 99205 6187,Yes,Equal,7610.0,3,5,7610.0,4
U7611,Siddharth Kohli,26,Male,Dadar,"50 B Street, Andheri","15 D Avenue, Navi Mumbai",997490626173,16:48,Personal Car,4,Designer,18-28,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 36403 8607,No,Proportional,7611.0,3,3,7611.0,3
U7612,Prachi Mahajan,24,Female,Bandra,"3 B Road, Goregaon","40 C Street, Powai",787363269019,19:36,Personal Car,6,Artist,23-33,Same,False,None,15.8,Neutral,Peak,+91 10350 5068,Yes,Equal,7612.0,3,5,7612.0,3
U7613,Aditya Sethi,35,Other,Parel,"96 A Street, Worli","8 B Road, Powai",736378180690,18:46,Ola,2,Designer,30-40,Same,True,None,15.8,Very Comfortable,Peak,+91 39926 1924,No,Equal,7613.0,3,5,7613.0,3
U7614,Prisha Joseph,31,Female,Powai,"71 B Street, Parel","15 D Avenue, Navi Mumbai",395146588266,20:53,Uber,6,Teacher,20-30,No Preference,False,None,15.8,Very Comfortable,Peak,+91 94599 3207,Yes,Equal,7614.0,3,5,7614.0,2
U7615,Aarna Bedi,57,Male,Worli,"61 A Street, Bandra","15 D Avenue, Navi Mumbai",873622597241,14:22,Uber,7,Artist,16-26,No Preference,False,None,15.8,Very Uncomfortable,Peak,+91 94411 3767,Yes,Equal,7615.0,3,4,7615.0,3
U7616,Arshiya Saxena,37,Male,Bandra,"71 D Lane, Nariman Point","27 A Road, Juhu",107172182011,6:12,Ola,2,Entrepreneur,41-51,No Preference,True,None,15.8,Neutral,Peak,+91 97339 1987,No,Equal,7616.0,3,3,7616.0,4
U7617,Navya Rathod,55,Male,Bandra,"46 B Avenue, Colaba","15 D Avenue, Navi Mumbai",954378419786,9:14,Personal Car,7,Teacher,23-33,Same,False,None,15.8,Very Comfortable,Peak,+91 81029 4708,No,Proportional,7617.0,3,5,7617.0,2
U7618,Rahul Reddy,40,Male,Worli,"24 B Road, Colaba","15 D Avenue, Navi Mumbai",834444601612,7:42,Ola,4,Artist,24-34,Same,False,None,15.8,Very Uncomfortable,Peak,+91 27512 7631,Yes,Equal,7618.0,3,4,7618.0,3
U7619,Aarohi Mathur,39,Male,Worli,"62 D Street, Bandra","15 D Avenue, Navi Mumbai",637958781782,8:16,Uber,5,Chef,43-53,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 56396 1395,No,Not Interested,7619.0,3,3,7619.0,4
U7620,Sana Lal,20,Female,Nariman Point,"69 A Street, Parel","15 D Avenue, Navi Mumbai",425301172185,11:22,Ola,5,Manager,27-37,No Preference,False,None,15.8,Somewhat Comfortable,Off-Peak,+91 96627 5236,No,Not Interested,7620.0,3,4,7620.0,4
U7621,Anushka Mittal,39,Male,Juhu,"8 A Road, Worli","15 D Avenue, Navi Mumbai",529775640597,8:42,Personal Car,4,Artist,29-39,Same,True,None,15.8,Very Uncomfortable,Peak,+91 22284 2256,No,Equal,7621.0,3,5,7621.0,3
U7622,Vedant Reddy,22,Male,Nariman Point,"5 A Street, Powai","94 D Lane, Dadar",702003485803,17:48,Indrive,2,Artist,30-40,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 79174 2777,Yes,Equal,7622.0,3,3,7622.0,2
U7623,Ananya Chawla,21,Male,Colaba,"94 D Avenue, Bandra","15 D Avenue, Navi Mumbai",249887883099,17:32,Indrive,1,Chef,31-41,Same,True,None,15.8,Neutral,Peak,+91 34848 4455,Yes,Equal,7623.0,3,2,7623.0,2
U7624,Arshiya Reddy,22,Female,Dadar,"82 C Road, Worli","15 D Avenue, Navi Mumbai",607229540503,6:26,Ola,7,Designer,34-44,Same,False,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 94901 2832,Yes,Equal,7624.0,3,5,7624.0,3
U7625,Ahana Singh,43,Male,Goregaon,"3 A Street, Worli","19 C Avenue, Nariman Point",283777413268,7:48,Uber,7,Lawyer,39-49,Same,True,None,15.8,Very Uncomfortable,Peak,+91 37910 3520,No,Equal,7625.0,3,4,7625.0,4
U7626,Sai Rana,44,Female,Dadar,"10 D Street, Bandra","15 D Avenue, Navi Mumbai",412134542191,12:48,Ola,1,Teacher,29-39,Same,True,None,15.8,Very Comfortable,Peak,+91 57084 8527,Yes,Equal,7626.0,3,5,7626.0,3
U7627,Kartik Soni,48,Male,Juhu,"83 B Lane, Worli","15 D Avenue, Navi Mumbai",835100928007,7:10,Uber,6,Other,30-40,No Preference,False,None,15.8,Very Comfortable,Off-Peak,+91 70701 8243,No,Equal,7627.0,3,3,7627.0,3
U7628,Mohammad Bajaj,18,Female,Worli,"86 A Road, Powai","15 D Avenue, Navi Mumbai",356509589857,11:26,Ola,6,Engineer,36-46,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 57996 3995,Yes,Equal,7628.0,3,3,7628.0,3
U7629,Myra Shah,44,Female,Andheri,"78 C Lane, Dadar","15 D Avenue, Navi Mumbai",605699253383,15:40,Uber,2,Doctor,27-37,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 87601 1285,No,Equal,7629.0,3,4,7629.0,3
U7630,Khushi Rana,40,Female,Colaba,"51 A Lane, Parel","22 B Lane, Worli",832190507087,21:16,Uber,4,Teacher,20-30,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 61723 2519,No,Equal,7630.0,3,3,7630.0,2
U7631,Ananya Joseph,29,Male,Bandra,"24 D Lane, Goregaon","84 A Avenue, Bandra",464391986729,21:21,Personal Car,3,Artist,28-38,Same,False,None,15.8,Very Comfortable,Off-Peak,+91 36593 5971,No,Proportional,7631.0,3,4,7631.0,2
U7632,Sana Bajaj,29,Male,Goregaon,"62 D Street, Juhu","90 C Avenue, Parel",234915101926,19:19,Indrive,7,Designer,25-35,No Preference,False,None,15.8,Somewhat Uncomfortable,Peak,+91 35716 4515,Yes,Proportional,7632.0,3,5,7632.0,2
U7633,Saisha Sethi,29,Male,Colaba,"77 C Road, Goregaon","68 C Lane, Dadar",485324172590,15:19,Indrive,1,Entrepreneur,31-41,Same,True,None,15.8,Very Comfortable,Off-Peak,+91 58429 1665,Yes,Equal,7633.0,3,4,7633.0,2
U7634,Anaisha Gandhi,20,Male,Parel,"38 A Avenue, Goregaon","15 B Avenue, Dadar",998631269283,12:53,Personal Car,6,Entrepreneur,19-29,Same,False,None,15.8,Very Uncomfortable,Peak,+91 99225 6568,Yes,Equal,7634.0,3,4,7634.0,4
U7635,Abhinav Lal,19,Female,Powai,"40 A Road, Worli","15 D Avenue, Navi Mumbai",403186966193,14:49,Ola,2,Chef,21-31,No Preference,False,None,15.8,Very Comfortable,Peak,+91 52944 4713,No,Equal,7635.0,3,4,7635.0,3
U7636,Navya Trivedi,35,Male,Powai,"49 B Street, Juhu","64 D Street, Parel",982994423512,19:23,Ola,5,Entrepreneur,34-44,Same,True,None,15.8,Very Comfortable,Peak,+91 70498 9721,No,Equal,7636.0,3,3,7636.0,4
U7637,Pari Dutta,59,Female,Colaba,"6 A Road, Bandra","63 D Lane, Powai",202776062812,6:56,Ola,4,Doctor,18-28,No Preference,True,None,15.8,Neutral,Peak,+91 46598 5834,No,Not Interested,7637.0,3,5,7637.0,4
U7638,Krishna Shukla,29,Female,Juhu,"4 A Avenue, Andheri","15 D Avenue, Navi Mumbai",241841574500,21:24,Uber,5,Lawyer,18-28,No Preference,True,None,15.8,Somewhat Uncomfortable,Off-Peak,+91 64369 2724,Yes,Equal,7638.0,3,4,7638.0,3
U7639,Sana Rao,26,Male,Nariman Point,"3 D Lane, Bandra","92 A Street, Worli",650895337130,16:41,Ola,1,Designer,15-25,No Preference,True,None,15.8,Very Uncomfortable,Peak,+91 51370 7884,Yes,Proportional,7639.0,3,5,7639.0,2
U7640,Ritvik Dhawan,51,Female,Colaba,"94 A Road, Powai","64 D Road, Goregaon",890036814556,17:47,Personal Car,1,Designer,42-52,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 82954 6048,No,Equal,7640.0,3,5,7640.0,2
U7641,Aahana Dsouza,33,Other,Juhu,"43 C Avenue, Colaba","73 D Avenue, Nariman Point",528981348974,18:35,Personal Car,5,Other,19-29,Same,True,None,15.8,Very Comfortable,Peak,+91 81381 6964,No,Proportional,7641.0,3,2,7641.0,2
U7642,Ranbir Yadav,58,Female,Parel,"27 D Road, Andheri","74 A Lane, Parel",775101047106,19:10,Personal Car,5,Entrepreneur,19-29,Same,True,None,15.8,Somewhat Uncomfortable,Peak,+91 26262 5443,Yes,Equal,7642.0,3,3,7642.0,3
U7643,Kartik Saxena,50,Female,Colaba,"21 D Avenue, Colaba","31 C Road, Powai",628361566296,11:35,Ola,3,Entrepreneur,29-39,Same,True,None,15.8,Very Comfortable,Off-Peak,+91 79612 9589,Yes,Proportional,7643.0,3,3,7643.0,3
U7644,Abhimanyu Joseph,43,Female,Goregaon,"71 B Road, Goregaon","15 D Avenue, Navi Mumbai",884033937042,19:10,Uber,2,Manager,33-43,No Preference,True,None,15.8,Very Comfortable,Peak,+91 47147 4535,Yes,Proportional,7644.0,3,4,7644.0,4
U7645,Abhimanyu Shukla,51,Female,Andheri,"53 B Road, Powai","64 D Street, Parel",155742495058,7:27,Ola,7,Lawyer,23-33,No Preference,True,None,15.8,Neutral,Peak,+91 66180 5567,Yes,Equal,7645.0,3,5,7645.0,2
U7646,Arjun Sharma,27,Female,Worli,"81 C Street, Colaba","94 D Street, Colaba",398054511463,6:34,Uber,4,Manager,39-49,Same,False,None,15.8,Neutral,Peak,+91 41475 9599,Yes,Equal,7646.0,3,4,7646.0,3
U7647,Rishabh Lal,48,Male,Goregaon,"87 D Avenue, Goregaon","15 D Avenue, Navi Mumbai",703228979122,6:31,Personal Car,1,Engineer,20-30,No Preference,True,None,15.8,Very Uncomfortable,Off-Peak,+91 46171 4667,Yes,Equal,7647.0,3,5,7647.0,4
U7648,Kartik Khanna,39,Female,Dadar,"40 C Avenue, Powai","15 D Avenue, Navi Mumbai",437576008111,9:18,Uber,7,Doctor,22-32,Same,True,None,15.8,Somewhat Comfortable,Peak,+91 88613 5380,Yes,Equal,7648.0,3,3,7648.0,3
U7649,Prarthana Banerjee,46,Female,Goregaon,"44 C Road, Colaba","94 C Road, Nariman Point",852513070653,14:11,Uber,5,Entrepreneur,40-50,No Preference,True,None,15.8,Very Comfortable,Off-Peak,+91 93392 4254,Yes,Equal,7649.0,3,3,7649.0,3
U7650,Ira Bedi,38,Male,Nariman Point,"17 A Street, Parel","15 D Avenue, Navi Mumbai",903214263843,9:29,Indrive,7,Entrepreneur,19-29,No Preference,True,None,15.8,Somewhat Comfortable,Off-Peak,+91 67648 2376,Yes,Equal,7650.0,3,3,7650.0,3
U7651,Parth Tandon,19,Female,Colaba,"27 D Lane, Powai","15 D Avenue, Navi Mumbai",892386633566,13:16,Indrive,5,Designer,35-45,No Preference,True,None,15.8,Somewhat Comfortable,Peak,+91 47409 9799,Yes,Proportional,7651.0,3,4,7651.0,2
U7652,Yusuf Rana,54,Male,Nariman Point,"1 D Lane, Dadar","15 D Avenue, Navi Mumbai",554141414361,21:21,Indrive,3,Artist,44-54,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 87645 9457,Yes,Equal,7652.0,3,3,7652.0,2
U7653,Prarthana Nambiar,29,Male,Colaba,"69 C Avenue, Juhu","55 B Road, Powai",275971496355,10:16,Uber,7,Other,27-37,No Preference,False,None,15.8,Somewhat Comfortable,Peak,+91 91237 8350,Yes,Equal,7653.0,3,2,7653.0,3
U7654,Aanya Chandra,28,Male,Parel,"34 C Road, Goregaon","15 D Avenue, Navi Mumbai",538800299912,21:18,Personal Car,4,Engineer,34-44,No Preference,True,None,15.8,Somewhat Uncomfortable,Peak,+91 45298 9323,Yes,Equal,7654.0,3,3,7654.0,2
U7655,Rishabh Fernandes,34,Female,Dadar,"27 C Lane, Dadar","15 D Avenue, Navi Mumbai",820765613866,13:28,Personal Car,7,Entrepreneur,31-41,Same,True,None,15.8,Very Comfortable,Off-Peak,+91 76250 3744,No,Equal,7655.0,3,5,7655.0,3
